KOD_BODU	Subtyp_final	Total_Rich	Specialist_Rich	Generalist_Rich	Canopy_Rich	Cavity_Rich	Ground_Shrub_Rich	Threatened_Rich	Total_Abun	Specialist_Abun	Generalist_Abun	Canopy_Abun	Cavity_Abun	Ground_Shrub_Abun	Threatened_Abun	Rarity_index	Elev	StandDeadtree3	LayingDeadtree3	Tezba_vyklizeni3	Tezba_ponechani3	Windfall3	DamageTotal3	DisturbTotal3	BiologLegac3	StandDeadtree1	LayingDeadtree1	Tezba_vyklizeni1	Tezba_ponechani1	Windfall1	DamageTotal1	DisturbTotal1	BiologLegac1	conif_ha1	deadw_ha1	decid_ha1	Total_LT_ha1	conifHAv1	deadwHAv1	decidHAv1	snagHAv1	conifHSD1	deadwHSD1	decidHSD1	snagHSD1	conifCBAv1	deadwCBAv1	decidCBAv1	snagCBAv1	conifCBSD1	deadwCBSD1	decidCBSD1	snagCBSD1	conifVol1	deadwVol1	decidVol1	snagVol1	conifVolAv1	deadwVolAv1	decidVolAv1	snagVolAv1	conifVolHA1	deadwVolHA1	decidVolHA1	snagVolHA1	conif_ha3	deadw_ha3	decid_ha3	Total_LT_ha3	conifHAv3	deadwHAv3	decidHAv3	snagHAv3	conifHSD3	deadwHSD3	decidHSD3	snagHSD3	conifCBAv3	deadwCBAv3	decidCBAv3	snagCBAv3	conifCBSD3	deadwCBSD3	decidCBSD3	snagCBSD3	conifVol3	deadwVol3	decidVol3	snagVol3	conifVolAv3	deadwVolAv3	decidVolAv3	snagVolAv3	conifVolHA3	deadwVolHA3	decidVolHA3	snagVolHA3	LT_VolHA1	NumLT25	NumLT30	Elev_cat2	Underg_%	Underg_Decid	Underg_H	Struct_Can	Uproot_N	DeadTr_Decay	Cover_deadw	Can_cover	Can_damage
1	VD	3	0	3	0	0	3	0	4	0	4	0	0	4	0	0.03343949	1244.530029	1.863684371	1.112441069	47.65008469	1.835658755	42.17289161	94.63476049	45.14901705	46.9846758	0	0	2.378827745	0	97.62117226	100	97.62117226	97.62117226	9.561771274	45.89650211	49.40248491	58.96425619	5.752514995	5.670208113	4.986826728	7.153664813	3.37142799	3.934905883	4.34499112	3.35359046	1.965466309	1.766535441	1.674117156	1.729705028	0.670950665	0.773343356	0.79732874	0.837955045	470.6692238	2837.608329	4007.41104	1109.866557	15.68897413	19.70561339	25.85426477	14.22905842	150.0143821	904.4187268	1277.264925	353.7430053	100.028887	21.37157685	37.08180884	137.1106959	6.084673607	6.39254664	10.9689196	7.196866278	3.322421113	5.08115372	7.672707304	3.970115783	1.735918	1.774884154	1.622371528	1.784843843	0.572267575	0.780833211	1.301955886	0.822118833	152478.0718	12842.87294	89242.69067	6032.671743	53.93635365	21.26303467	85.15523919	14.29543067	5395.193425	454.4245796	3.013082348	0.505821019	1427.279307	0	0	E1165_1365	35	5	150	1	3	6	85	0	7
2	VD	3	0	3	0	0	3	0	3	0	3	0	0	3	0	0.03343949	1252.593018	0.01376301	0.143045568	34.84976069	0	59.84553677	94.85210604	60.00234535	60.00234535	0	0	5.708053409	0	94.29194659	100	94.29194659	94.29194659	21.67334822	37.29090797	35.059828	56.73317622	4.542554872	5.131047819	4.654671421	6.862686193	2.575111413	3.237307996	3.765470549	3.079690276	1.939910889	1.947660006	1.684187456	1.862727618	0.501529601	0.669550047	0.714383639	0.829050522	1327.463126	2026.251639	2659.709204	1312.9679	19.52151656	17.31839007	24.17917459	13.26230202	423.0966262	645.8184904	847.7177022	418.4766251	83.57560351	26.71447106	20.80544236	104.3810459	6.618677561	5.128167144	7.759305207	7.008764495	3.252995587	3.577973916	6.227593779	3.531915126	1.668748408	1.94793208	1.565842401	1.86759481	0.657906287	0.65546753	0.926611432	0.824757655	135193.0605	14680.85017	24237.48947	8397.432367	57.23668944	19.44483467	41.22022019	14.06605087	4783.590863	519.458473	1.458511761	0.49770478	1270.814328	0	0	E1165_1365	80	10	200	1	3	7	60	0	7
3	VD	4	0	4	0	0	4	0	4	0	4	0	0	4	0	0.039808917	1245.495972	0	2.005088392	35.94552767	0.902944315	56.44071704	95.29427742	58.44580544	59.34874975	0	0	16.56185071	0	83.43814929	100	83.43814929	83.43814929	45.25905069	29.96021666	36.65345655	81.91250724	4.797504173	5.169644468	4.905365425	7.193198027	2.367630239	3.431738388	3.786723485	2.876338795	1.968372614	1.783088846	1.70456543	1.833029228	0.518449855	0.720380828	0.687566081	0.763252081	2869.597716	1831.955347	2963.54236	1896.476901	20.20843462	19.48888667	25.76993357	16.63576229	914.6145668	583.8912671	944.5571403	604.4559451	106.2563664	21.83156112	22.29154539	128.5479117	5.917089526	5.15153416	6.588470688	6.927548707	3.175523974	3.657430276	5.563432133	3.30358472	1.761468715	1.887681463	1.604219564	1.836086397	0.611984464	0.665718661	0.806266611	0.791998792	147620.0169	11985.92591	22229.18839	10504.11367	49.15751479	19.426136	35.28442602	15.49279303	5223.298901	424.1028755	1.248483149	0.548187776	1859.171707	0	0	E1165_1365	70	5	180	1	4	7	70	0	7
7	ZPZ	10	4	6	3	4	3	0	10	4	6	3	4	3	0	0.291401274	957.557007	0.134818753	0	2.099327497	0.251043812	0	2.485190062	0.134818753	0.385862565	0.062264497	0	4.668154902	0	0	4.730419399	0.062264497	0.062264497	284.3033325	0	118.8846895	403.188022	26.22270561	0	24.65818138	21.14318885	3.735878909	0	2.850627138	7.244523723	7.773083674	0	9.435813597	9.568211147	3.694835606	0	3.222268653	4.235121294	202028.9026	0	103574.6905	690.5984973	226.4898011	0	277.6801354	98.65692818	64391.80523	0	33011.91667	220.1114958	324.2889103	0.707668108	81.06338173	405.352292	23.53975958	12.25006504	22.82938995	18.95768772	7.538577219	10.41631399	5.747107788	8.165505907	6.185901471	1.885137987	8.130621655	7.047610721	4.931831765	1.646013139	4.429179188	4.938050861	1957733.582	2731.584226	608698.9572	2035.96392	213.6097744	136.5792113	265.6913824	55.02605189	69271.28097	96.652752	9.401065891	1.947009101	97403.7219	792	120	B865_965	20	100	500	1	1	1	3	90	1
8	ZPZ	7	3	4	2	2	3	0	8	3	5	3	2	3	0	0.292993631	925.474976	0.12801365	0	0.915985637	0	0	1.043999287	0.12801365	0.12801365	0	0	0	0	0	0	0	0	360.1600513	0.318725709	47.80885637	407.9689077	28.19358093	31.34991715	25.04767302	20.58087418	3.422126943	0	3.162674216	4.917663574	9.504219798	13	9.383734538	10.60842896	3.40832663	0	3.728700577	2.891571045	261730.8095	257.8897367	35901.96007	91.774944	231.6201854	257.8897367	239.3464005	45.887472	83420.33786	82.19608922	11442.87768	29.25103411	297.7867397	1.167652378	52.86280764	350.6495473	25.11644772	19.79148943	21.96273173	16.38891798	6.966812705	9.885769682	6.439181754	9.823724718	6.59043753	4.609613592	6.761234595	6.575184215	4.751404316	4.00676613	4.703603052	5.535027422	1921205.318	5677.846219	388934.7172	1321.040957	228.2800996	172.055946	260.331136	40.03154415	67978.78659	200.9015344	9.21140212	1.416452355	94863.21554	1081	331	B865_965	25	100	500	1	1	1	3	90	1
9	ZPZ	9	4	5	4	2	3	0	11	4	7	5	2	4	0	0.410828025	921.041016	0.442277008	0	4.679256493	0.026128575	0	5.147662075	0.442277008	0.468405583	0.709771931	0	0	0	0	0.709771931	0.709771931	0.709771931	365.5783884	2.868531382	8.286868437	373.8652568	28.81782487	21.68531856	23.83501893	24.64829311	4.459356306	6.879350326	5.41933274	5.557007355	8.328447789	3.777777778	8.438361535	10.33838654	4.019386135	3.880944266	5.116776123	4.489029472	267037.7162	1005.132041	2624.775876	508.572062	232.8140508	111.6813379	100.9529183	63.57150775	85111.78546	320.3614224	836.5835524	162.0949911	346.3681553	2.476838377	6.935147455	353.3033027	24.40879635	23.87097791	22.90987688	12.51655077	7.90660362	6.806606898	6.462003797	10.00935576	5.490656783	4.797147914	7.201999586	5.155733878	4.667089598	4.385109384	5.161512618	4.327671525	2293598.98	10031.32965	37936.63501	1489.456486	234.3037062	143.3047093	193.5542602	26.13081554	81155.34251	354.9426036	6.848608853	0.924597239	85948.36901	1028	503	B865_965	0	0	0	1	1	1	3	85	1
11	MD	14	6	8	5	2	7	1	19	9	10	5	3	11	3	1.332802548	926.596008	4.414449761	3.708316846	14.13081433	9.879675879	3.233701575	35.36695839	11.35646818	21.23614406	13.79351786	9.693055203	0.025554944	10.93835058	9.12575905	43.57623764	32.61233211	43.5506827	249.8809559	30.59766808	26.77295957	276.6539155	19.24816904	21.67199333	19.97160382	8.506524404	11.51031544	9.991221688	9.546689524	6.320135809	4.767182097	3.36892128	3.335566203	2.022248268	5.168082375	4.047021539	4.156278014	1.964147553	135853.9014	9503.587456	9435.526753	1150.951855	173.2830375	98.99570266	112.3276994	17.98362273	43300.13106	3029.037651	3007.344955	366.8379461	282.9610928	15.28563112	13.62261107	296.5837039	15.96636764	20.00173843	16.78672529	7.770216471	9.411803256	10.33668483	10.05844876	5.184020343	2.206741736	3.804278621	2.709196492	1.918237176	3.163169494	4.564485157	3.311850084	1.196784787	1379235.672	49935.73656	44453.89227	4309.943282	172.469135	115.5919828	115.4646552	15.17585663	48802.05491	1766.89641	4.085532704	0.536973487	46307.47601	402	232	B865_965	60	0	200	8	2	4	35	40	4
12	MD	10	2	8	3	2	5	0	10	2	8	3	2	5	0	0.146496815	918.044006	2.374876623	0.948575219	12.22323067	3.508822805	2.438881846	21.49438716	5.762333688	9.271156493	3.828915978	3.60889191	17.40280589	0.519872407	12.26295156	37.62343775	19.70075945	20.22063186	311.0762921	17.84863971	16.25501116	327.3313033	14.26541657	11.39995522	10.77721494	6.532338861	6.698715681	8.689518578	7.642370117	3.7449621	1.406951467	1.523154122	1.64563467	1.962447628	1.538735156	0.86032503	1.35271478	0.684052705	145848.5674	4879.988598	4662.516178	619.300519	149.4350075	87.14265354	91.42188585	19.9774361	46485.68805	1555.377826	1486.063775	197.3869971	312.8600704	8.845851345	7.076681076	319.9367515	17.12060953	18.06485413	16.80668369	6.990526726	7.31590337	9.488144911	8.754097326	4.315799207	1.716426785	2.667831787	2.139192505	1.962565519	2.436074434	3.249036435	2.414578896	0.978268143	1660726.267	32344.34128	33973.42354	1570.63829	187.8224686	129.3773651	169.8671177	16.02692132	58762.15073	1144.452939	6.010477087	0.567087054	47971.75183	68	10	B865_965	50	2	500	7	2	6	25	10	4
13	ZPZ	10	5	5	4	2	4	0	10	5	5	4	2	4	0	0.5	905.781982	0.752036662	0.006911915	16.0507451	1.372503249	0	18.18219692	0.758948577	2.131451826	1.691697265	0	8.152651646	0	0	9.844348911	1.691697265	1.691697265	278.5662698	1.274902836	1.593628546	280.1598983	24.39720022	19.31309566	26.16140498	5.498524822	8.4148188	4.592409784	5.058693387	2.133270139	3.731667735	0.505844116	6.3	2.156964983	3.982031201	0.010122306	7.540557009	0.552665698	239541.7444	344.6322462	352.9005627	147.1169043	274.0752225	86.15806156	70.58011255	10.5083503	76348.11236	109.8431571	112.4784821	46.88993963	293.3284306	4.316775456	6.192095942	299.5205266	22.59775356	21.40094876	21.71300005	8.53002567	7.903681087	4.962477624	6.926937707	6.946036158	3.778854101	2.380682273	4.049991281	2.753855276	3.834957086	2.87188198	4.426890643	2.335031227	1841136.074	14353.84108	32777.65982	1427.304696	222.0912032	117.6544351	187.3009133	15.68466699	65145.66408	507.8877777	6.627344143	0.55497693	76460.59084	554	241	B865_965	10	0	150	4	1	1	1	65	1
14	MD	12	4	8	2	3	7	0	14	5	9	2	4	8	0	0.305732484	900.617981	1.785583297	0.796592886	8.00754416	0.302233565	0.7883171	11.68027101	3.370493283	3.672726848	4.760337242	7.175827221	17.16447135	0	5.318654619	34.41929043	17.25481908	17.25481908	251.1558588	12.11157695	9.561771274	260.7176301	22.78058731	17.75243153	18.36357475	6.495701401	8.746927114	9.725458267	6.945033487	3.819993023	3.988872547	3.003464548	2.608742269	2.063531876	3.898976043	3.920977753	4.107614455	0.726828487	183959.8586	5177.869001	2072.215525	412.5412655	233.4515972	136.2597106	69.07385085	12.89191455	58632.73638	1650.319969	660.4683628	131.4875074	322.342823	11.60575696	10.89808886	333.2409119	21.24126282	15.43486545	17.17808437	8.150857657	8.344943647	8.664600612	8.147003951	5.838593388	3.433169298	2.263755798	3.087894588	2.487520345	3.616518566	2.715126462	3.745255487	2.043466382	1866086.756	27606.56273	28812.87372	1976.546972	204.8393804	84.16634977	93.54829129	14.64108868	66028.50415	976.8142001	3.310057113	0.518051576	59293.20474	436	161	B865_965	75	3	300	4	3	6	40	30	3
15	ZPZ	13	5	8	5	3	5	0	15	7	8	7	3	5	0	0.636942675	918.976013	0.742589807	0.004008868	20.37716171	1.391028912	0	22.51478929	0.746598675	2.137627587	1.307188597	0	10.98329129	0	0	12.29047989	1.307188597	1.307188597	356.0166171	9.561771274	1.912354255	357.9289713	18.90638784	21.17616939	20.4922896	7.649796097	5.736272928	4.460392573	8.855058942	2.207115427	1.998458985	2.683957926	2.793752035	1.679748535	2.280792634	3.445860671	2.285688991	0.855152465	209790.9972	4887.966061	1383.015803	19.64488	187.8164702	162.932202	230.5026339	6.548293333	66865.78436	1557.920449	440.8026926	6.261328308	341.5560121	3.396806917	5.272127402	346.8281395	17.8474996	21.2006441	21.70660264	8.152179375	7.879499901	5.508791845	7.445646411	6.817309171	2.510761049	2.116406123	3.968598027	3.199641152	3.438979653	2.784760741	4.654766074	2.801947477	1740448.827	14569.75587	25079.0493	994.0895867	180.3013392	151.7682903	168.3157671	15.77919979	61583.00639	515.5275782	5.955585019	0.558321823	67306.58705	189	11	B865_965	0	0	0	1	1	1	1	90	1
16	MD	12	4	8	5	3	4	0	12	4	8	5	3	4	0	0.386942675	897.083008	21.12041253	12.65509671	7.8742101	4.255694406	3.278883976	49.18429772	37.05439321	41.31008762	14.00374635	36.18100491	2.760023833	0	1.592931675	54.53770678	51.77768294	51.77768294	222.7892707	52.589742	35.37855371	258.1678244	23.17237778	17.31293106	20.95927513	7.846875335	6.756037028	10.04913388	7.736889849	4.034618635	4.571375071	2.259360204	2.760334187	1.965052554	4.693340547	3.157555494	4.006281141	0.878548562	142808.5098	16712.70857	16363.08273	625.9660782	204.3040197	101.2891428	147.4151597	16.47279153	45516.74354	5326.769889	5215.335146	199.5114822	290.0377739	43.76927246	25.36990166	315.4076756	19.76444973	20.77718057	21.59125903	9.497943567	8.61437766	9.23692423	7.492025311	5.934668066	3.748913728	3.063112769	3.005201013	1.882312981	3.958799301	3.847226105	4.009967404	1.585883542	1513459.64	173494.2695	114944.7507	7837.029882	184.6357984	140.2540578	160.3134598	24.87945994	53551.35597	6138.818068	5.672436135	0.880320017	50732.07869	405	92	B865_965	35	3	130	6	3	7	50	5	5
17	MD	12	4	8	3	3	6	0	13	4	9	3	3	7	0	0.407643312	874.403992	12.91899192	18.33791718	10.81584983	10.28665107	2.981879866	55.34128986	34.23878896	44.52544003	15.81175088	33.64429059	10.52459886	5.55094905	1.760742713	67.2923321	51.21678419	56.76773323	186.1358141	105.8169354	14.0239312	200.1597453	21.23672075	17.20195506	15.83464334	7.784103072	7.697456421	10.07907698	9.34982134	4.385536416	3.372369949	2.423638034	2.10528287	1.782952093	3.5111131	2.812591687	2.853607842	0.776836061	122926.7167	50430.78571	5280.301444	1479.513507	210.4909533	151.899957	120.006851	23.86312108	39179.90495	16073.58794	1682.967822	471.5589917	215.0957213	64.4685646	23.91918204	239.0149033	21.33731467	19.03771619	19.83861877	8.040171585	7.76749147	10.26158055	7.223965	5.362557701	3.374242558	2.950328772	2.80696422	1.83605856	3.644174453	3.511242755	3.542340023	1.019002984	1237675.356	261410.039	104767.9974	6749.892038	203.5985122	143.4742256	154.9822447	22.35063589	43793.16884	9249.577382	5.483799593	0.79084161	40862.87277	257	56	B865_965	70	5	130	8	2	5	45	15	5
18	MD	15	3	12	4	5	6	0	18	3	15	4	5	9	0	0.211783439	859.075989	9.715301138	12.22581905	3.507753201	2.382160115	3.640273807	31.47130731	25.581394	27.96355411	28.9688179	36.5877771	1.105779108	0	16.20345216	82.86582627	81.76004716	81.76004716	84.46231292	155.538146	9.561771274	94.02408419	19.06215268	17.32109058	15.35876059	7.741357907	11.75565208	12.09855086	10.76806568	5.927928997	3.099415444	2.723158789	2.542409261	1.987238834	3.229043972	3.029159143	2.610800385	1.510786931	59876.56262	81306.65341	3267.848649	1893.862158	225.9492929	166.6119947	108.9282883	24.91923892	19084.19988	25914.52076	1041.547378	603.6225592	246.9054027	47.20146278	26.36063701	273.2660398	16.73243712	16.25992828	16.72410397	7.537478263	7.468070411	10.92485373	5.907592312	5.309067733	1.741501112	2.447797509	1.707696328	1.960171665	2.530657059	2.90848684	2.514511751	1.145873761	1387904.994	184454.5183	143701.5956	6424.808319	198.8972476	138.2717529	192.8880477	23.44820554	49108.80503	6526.628996	6.825035986	0.829677362	20125.74726	178	90	A765_865	70	0	200	9	3	4	40	10	5
19	MD	14	3	11	3	4	6	0	15	3	12	3	4	7	0	0.329617834	876.328003	20.67206548	23.43589572	7.823974151	4.363020557	4.340941075	60.63589699	48.44890228	52.81192284	19.2442667	59.69351669	2.801277732	5.573681282	9.03261763	96.34536003	87.97040102	93.5440823	81.59378153	153.6257918	7.968142728	89.56192426	10.5104189	14.07104227	15.52585206	6.76245728	10.00432754	11.65458289	11.15737293	4.381144895	2.029112339	2.286704289	1.969521484	1.929341125	1.554594063	2.391242309	1.657939644	0.711327086	24350.81419	53104.9687	2336.2891	2130.250578	95.12036793	110.1762836	93.45156401	26.62813223	7761.23052	16925.91881	744.6354002	678.9656261	211.0973965	82.76178519	27.13907193	238.2364684	18.13666494	18.04507085	19.99231025	8.09356776	9.165157684	10.83584992	7.471068381	5.319515071	2.824958517	2.882535115	2.672031925	1.820655823	3.309053688	3.448683156	3.497796571	1.107378226	1053630.372	311966.2283	130795.5199	11048.76664	176.6058284	133.3758992	170.5287091	23.81199706	37281.03058	11038.42752	6.033886443	0.842549545	8505.865921	51	27	B865_965	85	0	200	5	2	4	45	5	6
20	ZPZ	7	4	3	3	2	2	0	7	4	3	3	2	2	0	0.187898089	874.734985	4.447311868	3.26905221	12.54785678	13.16300154	0.066745554	33.49396795	7.783109631	20.94611117	3.677736363	0	32.64163082	0	0	36.31936718	3.677736363	3.677736363	287.4905896	16.25501116	6.374514182	293.8651038	25.4080098	23.15796894	22.92173884	10.29510758	4.027218866	4.354288405	5.425287273	0	4.887107088	2.323761585	4.277902222	1.051452637	3.702367006	2.804829714	3.021879567	0	218182.5003	11108.7319	5242.083931	4.95543925	241.8874726	217.8182725	262.1041965	4.95543925	69540.37211	3540.638452	1670.786918	1.579425889	271.3199525	16.70096734	12.84417615	284.1641286	22.31821208	19.9587385	18.99723113	9.139147088	7.049490975	8.715407221	8.303349046	6.171224936	3.160206094	2.508702941	3.365393941	1.772777434	3.628266983	3.03910808	4.148616811	0.900642881	1745725.63	81299.85585	47106.58273	2167.30507	227.6637494	172.2454573	129.7702004	17.4782667	61769.71767	2876.665757	4.591711606	0.618440596	71211.15903	664	84	B865_965	0	0	0	1	1	1	0	90	1
21	MD	15	5	10	5	3	7	0	16	5	11	6	3	7	0	0.455414013	906.184021	2.55967002	0	22.42225043	8.24537536	0.387781708	33.61507752	2.947451728	11.19282709	10.97972246	0	39.39283458	11.1146157	0.567620199	62.05479294	11.54734266	22.66195836	287.8093153	27.41041098	24.5418796	312.3511949	14.87439581	22.63885539	21.85375057	11.37778493	8.005943566	7.66752424	6.173817369	5.526705474	2.196637159	3.847620055	2.695283964	1.203767904	2.768346095	3.912657788	3.010832125	0.877493766	141281.4292	13890.12534	12184.07382	323.0007932	156.4578397	161.5130853	158.2347249	21.53338622	45030.02371	4427.140047	3883.377567	102.9486569	325.2796457	7.784349184	12.77340934	338.053055	19.51418632	21.68063807	18.69573381	10.01162037	8.297129318	9.209498621	8.099605398	7.752414373	3.067261526	4.833175937	2.986318657	2.757847048	3.77685789	5.366379758	4.096650038	3.735990177	1910651.216	31061.28703	65882.28671	1452.826258	207.8376173	141.1876683	182.4994092	27.4118162	67605.3465	1099.054111	6.457450576	0.969923405	48913.40128	218	54	B865_965	35	3	150	6	3	4	30	25	5
22	ZPZ	11	5	6	5	2	4	0	13	6	7	7	2	4	0	0.302547771	912.247986	0.277761033	0	13.49932527	3.947090223	0	17.72417652	0.277761033	4.224851256	0.062264497	0	0.219999513	0.367179676	0	0.649443686	0.062264497	0.429444173	284.940784	0	1.593628546	286.5344125	28.76662103	0	16.43331455	14.82068131	6.988452354	0	4.108656937	4.7734375	5.253236843	0	2.306628418	4.5	4.931298119	0	2.0271226	4	338923.3911	0	555.491775	15.75197	379.1089386	0	111.098355	7.875985	108023.5982	0	177.0495099	5.020557808	265.8355246	2.123004323	12.66725913	278.5027838	24.45900275	20.56865455	21.52127513	11.28679967	9.361279648	11.71667511	7.591184198	10.15706425	5.427055401	5.73288269	4.807372876	4.574791541	5.201830864	5.554960704	5.254029574	5.394957294	2006083.202	8085.610946	116269.7981	851.1604827	267.0149344	134.7601824	324.7759723	21.82462776	70982.05516	286.0964498	11.49167988	0.772229651	108200.6477	669	518	B865_965	10	0	250	1	1	1	0	85	1
23	MD	17	7	10	4	7	6	1	22	10	12	7	8	7	1	1.705414013	828.557983	19.3716528	8.025668362	0	6.512267438	2.526065913	36.43565451	29.92338707	36.43565451	20.06907217	16.6723505	0	0.817846349	2.02516008	39.5844291	38.76658276	39.5844291	314.5822749	43.02797073	24.22315389	338.8054288	18.92394749	16.63583333	20.5634516	10.09169116	8.674700386	8.721158826	5.230221196	5.313696568	2.014891156	1.194269477	2.972217761	1.444343785	2.474134254	1.408540408	3.209845471	0.885366605	181563.197	12417.89194	13262.50068	1931.639996	183.9546069	91.98438477	174.5065878	27.59485709	57868.85871	3957.901416	4227.099933	615.6633276	342.6175143	37.57717651	22.57461263	365.1921269	18.81713195	18.00888502	20.33467626	9.977254416	7.695941587	7.972325476	5.47924698	5.730825523	2.125316206	1.460130939	2.667929527	1.589197426	2.892738017	2.337269841	3.563976441	1.419349145	1813323.949	100931.0685	113119.1802	11504.86586	187.2688164	95.03867092	177.3027902	27.78953107	64161.57637	3571.284913	6.273576502	0.983288243	62095.95864	316	54	A765_865	70	0	450	9	2	5	15	20	5
24	MD	12	4	8	5	2	5	0	16	4	12	6	2	8	0	0.22133758	835.742981	16.83312891	4.56481488	0	1.081924845	0.939223429	23.41909206	22.33716722	23.41909206	8.604061842	17.50438123	0	0	4.311362171	30.41980524	30.41980524	30.41980524	342.3114116	25.49805673	43.02797073	385.3393823	19.41503143	17.62504175	19.12468183	7.375220838	7.789468657	9.0588739	4.012251118	3.782004418	2.753487869	2.790587616	1.707605885	1.835943455	3.249383044	3.01819712	2.28505799	0.828264557	206031.3945	9353.934769	36892.47762	935.299227	191.8355628	116.9241846	273.277612	22.81217627	65667.50231	2981.339492	11758.58109	298.1039094	346.4743055	26.11295317	22.68076285	369.1550683	20.16829403	16.85909345	18.49832649	9.748826426	7.082909107	6.79695606	5.377047747	5.109121595	2.278156143	1.10525827	2.006553611	1.855300611	3.138582057	1.846163187	3.042246118	2.231915474	2062327.838	77383.98035	132178.1164	7194.139172	210.6135456	104.8563419	206.2061099	27.56375162	72972.18192	2738.108747	7.296274379	0.975299397	77426.0834	337	27	A765_865	70	0	350	8	1	6	40	5	6
25	MD	14	5	9	5	4	5	0	15	6	9	5	5	5	0	0.364649682	838.39502	11.67507409	3.617204482	0.785569326	6.326993253	3.274670891	25.67951204	18.56694946	24.89394272	36.05532093	0	0	19.65778948	0	55.71311041	36.05532093	55.71311041	301.1957951	38.88453651	19.44226826	320.6380634	18.71835243	19.07626256	21.14899045	10.8170076	8.692772836	8.4499703	8.753090723	7.524831769	2.074240641	1.353513124	4.630065918	2.055555556	3.251921695	2.296207756	5.58774201	2.56249059	166952.8029	11432.51688	7052.77282	1028.999778	176.6696327	93.70915474	115.6192266	28.58332715	53212.1505	3643.837049	2247.900018	327.9686838	347.0758234	16.4532835	15.92253242	362.9983558	19.93733756	19.87585529	20.9080973	10.33284041	7.831829406	8.959405151	7.438448055	6.523367282	2.208962739	1.264541068	3.579419488	1.898176991	3.052633157	1.873370994	4.517509187	2.279524335	1991982.904	54435.66938	66929.01617	6690.121258	203.0770623	117.0659557	148.731147	30.40964208	70483.13862	1926.119357	5.262614469	1.075996693	55460.05052	340	128	A765_865	50	0	200	10	2	5	35	50	3
27	ZPZ	10	6	4	5	4	1	0	13	7	6	6	5	2	0	0.624203822	833.622009	3.043797996	0.602555959	1.141600146	0.921560733	2.251416459	7.960931293	5.897770414	6.819331147	0.135733587	0	4.560342803	0	0	4.69607639	0.135733587	0.135733587	366.5345655	4.780885637	17.529914	384.0644795	21.75474061	19.04300436	18.84730326	16.1030566	6.379380484	4.542485517	6.368738516	4.949194461	1.924465863	0.549983724	1.940329812	1.833333333	2.651809802	0.108814108	2.760047137	2.374634475	260321.2948	1726.468969	8680.621925	369.6729642	226.3663433	115.0979313	157.8294895	61.61216071	82971.08928	550.2700464	2766.737379	117.8242777	347.394274	6.864380644	15.56869837	362.9629724	20.64881115	20.16250174	17.96444972	10.08184483	7.154858041	7.904203624	7.346943982	6.107103126	2.100369237	1.288738762	2.619480337	1.717464945	2.9123018	1.716047964	3.485811911	1.410493085	2163135.864	26206.34609	67409.02603	2469.132229	220.3234736	135.0842582	153.2023319	26.8383938	76539.11317	927.2697672	5.420820214	0.949633768	85737.82666	389	70	A765_865	3	0	250	1	1	1	0	90	1
29	MD	10	2	8	2	2	6	0	12	2	10	2	2	8	0	0.117834395	870.89801	13.97951262	19.67439115	0.113948803	1.212925297	4.129248561	39.11002643	37.78315233	38.99607763	8.250086081	60.16342802	0	0.386750651	12.30379301	81.10405776	80.71730711	81.10405776	145.3389234	84.78103863	89.88064997	235.2195733	14.33726772	9.742263424	14.28289094	6.96118813	10.04391093	8.256481401	8.499876537	3.641359243	2.629820974	1.94932407	1.293741862	1.891847139	3.269696235	1.650307871	1.145813158	0.747561307	63904.37998	13286.68234	21022.45975	1372.924234	140.1411842	49.94993361	74.5477296	16.15204981	20367.96882	4234.807251	6700.39839	437.5862501	293.6468813	40.01863149	32.37581592	326.0226972	17.12659487	15.70276546	17.14555099	7.332630551	7.00907492	8.962749704	8.321063789	4.198988106	1.768741897	1.842487312	1.678322514	1.89605674	2.405061853	2.357703039	2.265325066	0.834724169	1431454.724	113844.9883	104721.9401	5375.69612	172.485206	100.6586988	114.4502078	17.12005134	50649.7428	4028.223371	4.049638097	0.605765717	27068.36721	140	56	B865_965	40	0	300	2	2	4	60	4	6
30	MD	7	1	6	0	1	6	0	10	1	9	0	1	9	0	0.098726115	880.5	17.74132205	17.63811858	0.704403085	1.553800103	3.605703538	41.24334735	38.98514417	40.53894427	29.42717991	49.33644506	0	0.217805022	3.758769244	82.74019924	82.52239422	82.74019924	156.4943232	84.78103863	83.50613579	240.000459	16.4672663	15.71734848	18.89130417	7.917806616	9.034786111	9.144969862	7.795575846	5.158416408	3.213048247	2.154266128	1.419643024	1.942382077	3.397272175	2.652191333	1.994661678	1.17955253	58456.38807	18609.38739	23890.8643	1498.74488	119.0557802	69.96010296	91.18650495	18.05716722	18631.55374	5931.290191	7614.632665	477.6885245	330.9409905	45.18460867	36.58644116	367.5274317	15.88747015	17.12491596	18.57697924	7.912595254	6.481029679	8.441069672	7.970775475	4.96692399	1.810906123	1.999200043	1.943124915	1.927470718	2.440445664	2.884006911	2.919965596	1.135828375	1359557.39	123414.4354	142773.265	5533.742027	145.3605678	96.6440371	138.0785928	17.34715369	48105.77029	4366.822997	4.885690825	0.613801371	26246.1864	224	25	B865_965	80	0	300	1	2	4	15	5	7
